EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
317651,ALLEGHENY CO.,NEW TEXAS,05/26/2011,1607,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,53101,C,3,PBZ,0,0,Emergency Manager, , , ,0,N,0,N,NEW TEXAS,40.5,-79.75,40.5,-79.75,"Allegheny emergency management reports large trees down.","A slow moving low pressure system, and it's associated cold front crossed through the region late in the day on the 26th. Scattered severe thunderstorms, most of which produced wind damage, developed along the frontal boundary in an area of instability and high shear. A microburst occurred in Monongalia county in West Virginia with an estimated wind speed of 70-80 mph.",294
317652,ALLEGHENY CO.,PITCAIRN,05/26/2011,1610,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,53101,C,3,PBZ,0,0,Emergency Manager, , , ,0,N,0,N,PITCAIRN,40.4,-79.78,40.4,-79.78,"Emergency management reports a power line arcing against a house.","A slow moving low pressure system, and it's associated cold front crossed through the region late in the day on the 26th. Scattered severe thunderstorms, most of which produced wind damage, developed along the frontal boundary in an area of instability and high shear. A microburst occurred in Monongalia county in West Virginia with an estimated wind speed of 70-80 mph.",295
321213,ALLEGHENY CO.,BRIDGEVILLE,06/19/2011,2335,Flood, , ,0,0,25000,0,PA,EST-5, ,53616,C,3,PBZ,0,0,Trained Spotter,Heavy Rain, , ,0,NNW,0,NW,BRIDGEVILLE,40.3738,-80.1311,40.3725,-80.1328,"A trained spotter reported Thoms Run flooding Thoms Run Road.","A stalled frontal boundary was the focus for showers and thunderstorms to develop and train across portions of eastern Ohio, the northern West Virginia panhandle, and western Pennsylvania producing flash flooding and flooding. The worst flash flooding occurred in Belmont county, Ohio in Willow Grove, which is near Neffs. 97 homes and businesses were damaged, with other damage to roads and bridges. The estimated total damage was near 1.3 million dollars.",296
321214,ALLEGHENY CO.,BRIDGEVILLE,06/20/2011,0,Flood, , ,0,0,35000,0,PA,EST-5, ,53616,C,3,PBZ,0,0,State Official,Heavy Rain, , ,1,S,1,NNE,SYGAN,40.36,-80.13,40.3567,-80.1248,"Emergency management reported U.S. Route 50 flooded with water in the basement of one home.","A stalled frontal boundary was the focus for showers and thunderstorms to develop and train across portions of eastern Ohio, the northern West Virginia panhandle, and western Pennsylvania producing flash flooding and flooding. The worst flash flooding occurred in Belmont county, Ohio in Willow Grove, which is near Neffs. 97 homes and businesses were damaged, with other damage to roads and bridges. The estimated total damage was near 1.3 million dollars.",297
321207,ALLEGHENY CO.,GLENDALE,06/20/2011,30,Flash Flood, , ,0,0,10000,0,PA,EST-5, ,53616,C,3,PBZ,0,0,State Official,Heavy Rain, , ,1,ENE,1,E,GLENDALE,40.4036,-80.0876,40.3988,-80.0855,"Emergency management reported flash flooding on Washington Avenue.","A stalled frontal boundary was the focus for showers and thunderstorms to develop and train across portions of eastern Ohio, the northern West Virginia panhandle, and western Pennsylvania producing flash flooding and flooding. The worst flash flooding occurred in Belmont county, Ohio in Willow Grove, which is near Neffs. 97 homes and businesses were damaged, with other damage to roads and bridges. The estimated total damage was near 1.3 million dollars.",298
333392,ALLEGHENY CO.,EDGEWOOD,07/04/2011,1805,Flood, , ,0,0,5000,0,PA,EST-5, ,55568,C,3,PBZ,0,0,State Official,Heavy Rain, , ,0,SW,0,SW,EDGEWOOD,40.4261,-79.8842,40.4274,-79.8833,"State official reports of street flooding at Edgewood Ave near Lacrosse St.","Isolated severe thunderstorms developed in the afternoon as a cold front began to sag across the region on the 3rd. The weak front then stalled along the Mason-Dixon line. As an upper level short wave progressed across the front on July 4th, additional thunderstorms developed. Wind damage and flooding occurred in Pennsylvania, West Virginia and Maryland.",299
333357,ALLEGHENY CO.,ASPINWALL,07/04/2011,1827,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,55568,C,3,PBZ,0,0,State Official, , , ,1,W,1,W,ASPINWALL,40.4784,-79.9079,40.4784,-79.9079,"State official reports large trees blown down and blocking Washington Blvd near Highland Park.","Isolated severe thunderstorms developed in the afternoon as a cold front began to sag across the region on the 3rd. The weak front then stalled along the Mason-Dixon line. As an upper level short wave progressed across the front on July 4th, additional thunderstorms developed. Wind damage and flooding occurred in Pennsylvania, West Virginia and Maryland.",300
333401,ALLEGHENY CO.,EDGEWOOD,07/04/2011,1827,Flash Flood, , ,0,0,10000,0,PA,EST-5, ,55568,C,3,PBZ,0,0,State Official,Heavy Rain, , ,2,W,2,W,EDGEWOOD,40.4285,-79.9149,40.4275,-79.9156,"State official reports that flooding has closed the intersection of Beechwood Blvd and Forward Ave.","Isolated severe thunderstorms developed in the afternoon as a cold front began to sag across the region on the 3rd. The weak front then stalled along the Mason-Dixon line. As an upper level short wave progressed across the front on July 4th, additional thunderstorms developed. Wind damage and flooding occurred in Pennsylvania, West Virginia and Maryland.",301
334540,ALLEGHENY CO.,OPTION,07/11/2011,1548,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,55822,C,3,PBZ,0,0,Law Enforcement, , , ,1,N,1,N,OPTION,40.44,-79.98,40.44,-79.98,"Law enforcement reports of trees and power lines down in Pittsburgh.","A squall line/mesoscale convective system that developed out ahead of a surface cold front crossed into lower Michigan early on the 11th. This bowing complex continued to race southeastward producing widespead reports of damage in it's wake. The complex crossed into Ohio by the early afternoon and began to weaken on the northern edge as it reached the Ohio/PA border. Numerous trees were reported down along the center and southern end of the line in eastern Ohio, northern West Virginia and southwestern Pennsylvania.",302
334622,ALLEGHENY CO.,ASPINWALL,07/18/2011,1632,Flash Flood, , ,0,0,50000,0,PA,EST-5, ,55829,C,3,PBZ,0,0,Newspaper,Heavy Rain, , ,2,WSW,1,SSW,SHARPSBURG,40.4696,-79.9123,40.4848,-79.9104,"Washington Blvd/Route 8 at the Negley Run intersection was closed due to rapidly rising water. Numerous cars were stranded or stalled with two people needing to be rescued from their vehicles.","A shortwave traveling north over a broad ridge in the central U.S dragged a weak cold front over the Ohio Valley. This coldfront set off thunderstorms in the afternoon and evening hours on the 18th. There were several reports of wind damage in eastern Ohio and western Pennsylvania with more than 11,000 people without power in western PA alone. In addition urban flooding and flash flooding occurred in various parts of Allegheny and Beaver counties. Cars were stranded in high water right around rush-hour on Washington Blvd in downtown Pittsburgh.",303
334625,ALLEGHENY CO.,JEFFERSON,07/18/2011,1700,Flood, , ,0,0,20000,0,PA,EST-5, ,55829,C,3,PBZ,0,0,Newspaper,Heavy Rain, , ,1,NE,1,NNE,PLEASANT HILLS,40.3129,-79.9379,40.337,-79.9441,"The Pittsburgh Tribune Review reports that a half dozen motorists were stuck when their vehicles stalled in high water on Route 51 between Coal Valley Rd in Jefferson Hills and the Southland Four Seasons shopping center in Pleasant Hills.","A shortwave traveling north over a broad ridge in the central U.S dragged a weak cold front over the Ohio Valley. This coldfront set off thunderstorms in the afternoon and evening hours on the 18th. There were several reports of wind damage in eastern Ohio and western Pennsylvania with more than 11,000 people without power in western PA alone. In addition urban flooding and flash flooding occurred in various parts of Allegheny and Beaver counties. Cars were stranded in high water right around rush-hour on Washington Blvd in downtown Pittsburgh.",304
334600,ALLEGHENY CO.,WHITEHALL,07/18/2011,1745,Thunderstorm Wind,52.00, ,0,0,30000,0,PA,EST-5,EG,55829,C,3,PBZ,0,0,Utility Company, , , ,1,SW,1,SW,WHITEHALL,40.34,-79.98,40.34,-79.98,"Duquesne Light reported downed trees and wires in Baldwin, Findley, Leet, Liberty, Port Vue, and Moon.","A shortwave traveling north over a broad ridge in the central U.S dragged a weak cold front over the Ohio Valley. This coldfront set off thunderstorms in the afternoon and evening hours on the 18th. There were several reports of wind damage in eastern Ohio and western Pennsylvania with more than 11,000 people without power in western PA alone. In addition urban flooding and flash flooding occurred in various parts of Allegheny and Beaver counties. Cars were stranded in high water right around rush-hour on Washington Blvd in downtown Pittsburgh.",305
335273,ALLEGHENY CO.,BRACKENRIDGE,07/22/2011,1630,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,55913,C,3,PBZ,0,0,State Official, , , ,1,W,1,W,BRACKENRIDGE,40.62,-79.76,40.62,-79.76,"State official reported several festival tents blown over.","Multicluster thunderstorms developed under an unstable airmass with limted wind shear over OH and PA. While the primary threat was wind damage, weak shear and sufficient moisture gave way for the threat of slow moving storms with heavy downpours, enhancing the flash flood threat.",306
335289,ALLEGHENY CO.,MONTROSE HILL,07/22/2011,1735,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,55913,C,3,PBZ,0,0,Trained Spotter, , , ,1,SE,1,SE,MONTROSE HILL,40.51,-79.84,40.51,-79.84,"Trained spotter reported trees down on road.","Multicluster thunderstorms developed under an unstable airmass with limted wind shear over OH and PA. While the primary threat was wind damage, weak shear and sufficient moisture gave way for the threat of slow moving storms with heavy downpours, enhancing the flash flood threat.",307
336552,ALLEGHENY CO.,PENN HILLS,07/28/2011,1730,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,56106,C,3,PBZ,0,0,Trained Spotter, , , ,0,N,0,N,PENN HILLS,40.5,-79.82,40.5,-79.82,"Trained spotter reported 5 or 6 trees down.","Showers and thunderstorms developed in the warm, unstable airmass south of a warm-front and shortwave that had moved across the Ohio Valley early on the 28th. The main threat from the storms was damaging wind gusts.",308
334862,ALLEGHENY CO.,ELIZABETH,08/19/2011,945,Thunderstorm Wind,50.00, ,0,0,10000,0,PA,EST-5,EG,55856,C,3,PBZ,0,0,Public, , , ,1,W,1,W,ELIZABETH,40.27,-79.89,40.27,-79.89,"The public reported large branches broken off trees.","A slow moving cold front and a moist unstable airmass combined to produce scattered severe thunderstorms and flash flooding across eastern Ohio and Western Pennsylvania. Flash flooding was deadly in Pittsburgh when approximately 2.5 inches of rain fell in a very urbanized area just east of downtown Pittsburgh on Washington Blvd in just under an hour. This resulted in four fatalities and up to 15 water rescues.",309
334865,ALLEGHENY CO.,LEETSDALE,08/19/2011,1501,Thunderstorm Wind,50.00, ,0,0,35000,0,PA,EST-5,EG,55856,C,3,PBZ,0,0,Emergency Manager, , , ,1,SW,1,SW,LEETSDALE,40.56,-80.21,40.56,-80.21,"Emergency management reported trees down.","A slow moving cold front and a moist unstable airmass combined to produce scattered severe thunderstorms and flash flooding across eastern Ohio and Western Pennsylvania. Flash flooding was deadly in Pittsburgh when approximately 2.5 inches of rain fell in a very urbanized area just east of downtown Pittsburgh on Washington Blvd in just under an hour. This resulted in four fatalities and up to 15 water rescues.",310
334799,ALLEGHENY CO.,SHARPSBURG,08/19/2011,1536,Flash Flood, , ,4,1,500000,0,PA,EST-5, ,55856,C,3,PBZ,0,0,NWS Storm Survey,Heavy Rain, , ,1,SSW,1,SSW,SHARPSBURG,40.4834,-79.909,40.4836,-79.9067,"A NWS storm survey found that 2.5 inches of rain fell in one hour in a very urbanized 4.8 sq mi watershed just east of downtown Pittsburgh. Severe flash flooding developed on Washington Blvd resulting in four fatalities and up to 15 water rescues.  A mother and two daughters were drowned inside a van when it became submerged in approximately 9 ��� 10 feet of water.  An elderly lady who abandoned her car was apparently swept or fell into an open manhole or catch basin and drowned.","A slow moving cold front and a moist unstable airmass combined to produce scattered severe thunderstorms and flash flooding across eastern Ohio and Western Pennsylvania. Flash flooding was deadly in Pittsburgh when approximately 2.5 inches of rain fell in a very urbanized area just east of downtown Pittsburgh on Washington Blvd in just under an hour. This resulted in four fatalities and up to 15 water rescues.",311
334800,ALLEGHENY CO.,OPTION,08/19/2011,1545,Flash Flood, , ,0,0,50000,0,PA,EST-5, ,55856,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,N,1,N,OPTION,40.4507,-79.9795,40.4502,-79.9791,"Emergency management reported flash flooding on Bigelow BLVD at Frank Curto Park closing the road.","A slow moving cold front and a moist unstable airmass combined to produce scattered severe thunderstorms and flash flooding across eastern Ohio and Western Pennsylvania. Flash flooding was deadly in Pittsburgh when approximately 2.5 inches of rain fell in a very urbanized area just east of downtown Pittsburgh on Washington Blvd in just under an hour. This resulted in four fatalities and up to 15 water rescues.",312
334873,ALLEGHENY CO.,ELIZABETH,08/19/2011,1559,Thunderstorm Wind,50.00, ,0,0,25000,0,PA,EST-5,EG,55856,C,3,PBZ,0,0,Public, , , ,1,W,1,W,ELIZABETH,40.27,-79.89,40.27,-79.89,"The public reported large branches down.","A slow moving cold front and a moist unstable airmass combined to produce scattered severe thunderstorms and flash flooding across eastern Ohio and Western Pennsylvania. Flash flooding was deadly in Pittsburgh when approximately 2.5 inches of rain fell in a very urbanized area just east of downtown Pittsburgh on Washington Blvd in just under an hour. This resulted in four fatalities and up to 15 water rescues.",313
356639,ALLEGHENY (ZONE), ,01/01/2012,1500,Strong Wind,46.00, ,0,0,25000,0,PA,EST-5,MG,59689,Z,21,PBZ,0,0,ASOS, , , , , , , , , , , , ,"Winds gusted to over 50 MPH across parts of Allegheny county with a few reports of trees and power lines down in and around Pittsburgh.","Winds gusted above 50 MPH at times behind a strong cold front crossing the Ohio Valley. Limited damage was reported mainly in and around Pittsburgh with a few branches and power lines down. The highest reported wind gusts were 46 MPH at Pittsburgh International Airport, 53 MPH at Allegheny County Airport, 51 MPH at Butler PA, 48 MPH at New Castle, PA, 53 MPH at Wheeling WV, and 51 MPH at Zanesville OH.",314
356472,ALLEGHENY (ZONE), ,01/20/2012,2000,Winter Storm, , ,0,0,0,0,PA,EST-5, ,59656,Z,21,PBZ,0,0,Trained Spotter, , , , , , , , , , , , ,"","A low pressure system moved across the Appalachians southeast of the Upper Ohio Valley and produce a mixed bag of heavy freezing rain, sleet and heavy snow across parts of the region. Freezing rain accumulations from one quarter to over one half inch occurred across eastern Ohio along Interstate 70 to southwest Pennsylvania, and extended south to the Mason Dixon line, and into Garrett county Maryland. North of this band heavy snow of 6 to 7 inches fell from New Philadelphia, Oh to Pittsburgh. Lighter snows of 3 to 6 inches fell from north of Pittsburgh to Interstate 80, and a small amount of freezing rain fell across portions of northern West Virginia.",315
362515,ALLEGHENY (ZONE), ,02/24/2012,1500,High Wind,50.00, ,0,0,20000,0,PA,EST-5,EG,60465,Z,21,PBZ,0,0,Emergency Manager, , , , , , , , , , , , ,"Emergency manager reported that a tree fell into a house in Versailles, a porch collapsed Homestead, and numerous trees and wires were down throughout the county.","A strengthening low pressure system crossed the upper Ohio Valley and Great Lakes on the 24th. Strong cold air advection and a tightening pressure gradient brought strong winds and snow showers and squalls to much of northwestern Pennsylvania, eastern Ohio, northern West Virginia and Garrett County Maryland. Wind gusts over 58mph were realized in multiple counties with damage in the way of downed trees, power lines, and numerous power outages. In addition, a Sheetz gas pump overhang in Ford City, Pennsylvania was blown over.",316
378098,ALLEGHENY CO.,HIGHCLIFF,05/29/2012,1221,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,63153,C,3,PBZ,0,0,Trained Spotter, , , ,0,SE,0,SE,HIGHCLIFF,40.5156,-80.0233,40.5156,-80.0233,"A trained spotter reported large tree branches down in West View.","Scattered severe thunderstorms developed across western Pennsylvania as a strong cold front moved across the Upper Ohio Valley.",317
378100,ALLEGHENY CO.,HARDY,05/29/2012,1224,Thunderstorm Wind,50.00, ,0,0,35000,0,PA,EST-5,EG,63153,C,3,PBZ,0,0,Emergency Manager, , , ,1,N,1,N,HARDY,40.63,-79.97,40.63,-79.97,"Emergency management reported numerous large trees down.","Scattered severe thunderstorms developed across western Pennsylvania as a strong cold front moved across the Upper Ohio Valley.",318
378103,ALLEGHENY CO.,TARENTUM,05/29/2012,1245,Thunderstorm Wind,50.00, ,0,0,35000,0,PA,EST-5,EG,63153,C,3,PBZ,0,0,Public, , , ,1,SW,1,SW,TARENTUM,40.59,-79.78,40.59,-79.78,"The public reported large trees down on Freeport Road near Tarentum.","Scattered severe thunderstorms developed across western Pennsylvania as a strong cold front moved across the Upper Ohio Valley.",319
390791,ALLEGHENY CO.,MONTOUR JCT,06/01/2012,1510,Thunderstorm Wind,50.00, ,0,0,0,0,PA,EST-5,EG,63336,C,3,PBZ,0,0,NWS Storm Survey, , , ,0,WSW,0,WSW,MONTOUR JCT,40.5189,-80.1525,40.5189,-80.1525,"The National Weather Service in Pittsburgh confirmed that a microburst occurred on Neville Island in Allegheny county. The microburst caused the collapse of the golf dome at the Robert Morris University Island Sports Center. In addition, several trees were blown down in the surrounding area.","A strong squall line associated with a cold front crossed through western Pennsylvania in the afternoon on the 1st. While most of the line remained sub-severe, a microburst over Neville Island caused the golf dome at Robert Morris University to collapse. In addition, an EF-1 tornado caused damage to parts of Ligonier Borough in Westmoreland county.",320
392391,ALLEGHENY CO.,WHITEHALL,06/29/2012,1850,Thunderstorm Wind,60.00, ,0,0,5000,0,PA,EST-5,EG,65337,C,3,PBZ,0,0,State Official, , , ,1,SW,1,SW,WHITEHALL,40.34,-79.98,40.34,-79.98,"State official reported trees down.","An anomalously strong ridge centered across the Southeast brought record heat to the Upper Ohio Valley with the area in a zonal flow on the northern edge of the ridge. A weak frontal boundary extended from northern Indiana into western Pennsylvania.  Abundant moisture (1.75-2.00 PWAT), strong instability (SBCAPE 4000-5000 J/kg), moderate shear (40kts 0-6km), and a short wave just south of the boundary provided the ingredients for a long-tracked mesoscale convective system, classified by the Storm Prediction Center as a derecho, to track all the way from northern Indiana across eastern Ohio, southwestern Pennsylvania, northern WV, and western Maryland. As the MCS crossed the area, widespread wind damage was reported across areas primarily south and west of Pittsburgh. There were several reports of structural damage and damage led to a fatality when a barn collapsed in Muskingum county. Power outages were widespread with up to 130,000 outages reported immediately after the storms passage, most of which, were in Ohio. Muskingum and Guernsey counties sustained $712,000 and $500,000 in damages respectively. This also became on of the the costliest disasters to hit Ohio, right behind Hurricane Ike in 2008.",321
392393,ALLEGHENY CO.,BOGGS,06/29/2012,1851,Thunderstorm Wind,60.00, ,0,0,2500,0,PA,EST-5,EG,65337,C,3,PBZ,0,0,Trained Spotter, , , ,1,E,1,E,BOGGS,40.43,-80.27,40.43,-80.27,"Trained spotter reported trees down.","An anomalously strong ridge centered across the Southeast brought record heat to the Upper Ohio Valley with the area in a zonal flow on the northern edge of the ridge. A weak frontal boundary extended from northern Indiana into western Pennsylvania.  Abundant moisture (1.75-2.00 PWAT), strong instability (SBCAPE 4000-5000 J/kg), moderate shear (40kts 0-6km), and a short wave just south of the boundary provided the ingredients for a long-tracked mesoscale convective system, classified by the Storm Prediction Center as a derecho, to track all the way from northern Indiana across eastern Ohio, southwestern Pennsylvania, northern WV, and western Maryland. As the MCS crossed the area, widespread wind damage was reported across areas primarily south and west of Pittsburgh. There were several reports of structural damage and damage led to a fatality when a barn collapsed in Muskingum county. Power outages were widespread with up to 130,000 outages reported immediately after the storms passage, most of which, were in Ohio. Muskingum and Guernsey counties sustained $712,000 and $500,000 in damages respectively. This also became on of the the costliest disasters to hit Ohio, right behind Hurricane Ike in 2008.",322
392394,ALLEGHENY CO.,WHITEHALL,06/29/2012,1900,Thunderstorm Wind,60.00, ,0,0,5000,0,PA,EST-5,EG,65337,C,3,PBZ,0,0,Emergency Manager, , , ,1,SW,1,SW,WHITEHALL,40.34,-79.98,40.34,-79.98,"Emergency management stated that there are multiple reports of downed trees across the far southern portions of the county.","An anomalously strong ridge centered across the Southeast brought record heat to the Upper Ohio Valley with the area in a zonal flow on the northern edge of the ridge. A weak frontal boundary extended from northern Indiana into western Pennsylvania.  Abundant moisture (1.75-2.00 PWAT), strong instability (SBCAPE 4000-5000 J/kg), moderate shear (40kts 0-6km), and a short wave just south of the boundary provided the ingredients for a long-tracked mesoscale convective system, classified by the Storm Prediction Center as a derecho, to track all the way from northern Indiana across eastern Ohio, southwestern Pennsylvania, northern WV, and western Maryland. As the MCS crossed the area, widespread wind damage was reported across areas primarily south and west of Pittsburgh. There were several reports of structural damage and damage led to a fatality when a barn collapsed in Muskingum county. Power outages were widespread with up to 130,000 outages reported immediately after the storms passage, most of which, were in Ohio. Muskingum and Guernsey counties sustained $712,000 and $500,000 in damages respectively. This also became on of the the costliest disasters to hit Ohio, right behind Hurricane Ike in 2008.",323
400595,ALLEGHENY CO.,(AGC)ALLEGHENY CO AR,07/07/2012,1630,Thunderstorm Wind,53.00, ,0,0,0,0,PA,EST-5,MG,66775,C,3,PBZ,0,0,ASOS, , , ,1,NW,1,NW,(AGC)ALLEGHENY CO AR,40.36,-79.94,40.36,-79.94,"The ASOS at the Allegheny Airport reported a wind gust to 53 knots.","Scattered severe thunderstorms developed across portions of eastern Ohio and western Pennsylvania ahead of a cold front.",324
400609,ALLEGHENY CO.,WILDWOOD,07/18/2012,1310,Thunderstorm Wind,50.00, ,0,0,15000,0,PA,EST-5,EG,66779,C,3,PBZ,0,0,Broadcast Media, , , ,2,W,2,W,WILDWOOD,40.5962,-80.0018,40.5962,-80.0018,"The media reported trees down in North Park.","Severe thunderstorms developed along a slow moving cold front from eastern Ohio, to northern West Virginia and western Pennsylvania. Heavy rainfall from a few storms also produced isolated flash flooding.",325
400610,ALLEGHENY CO.,WHITEHALL,07/18/2012,1320,Thunderstorm Wind,50.00, ,0,0,25000,0,PA,EST-5,EG,66779,C,3,PBZ,0,0,Public, , , ,1,SSW,1,SSW,WHITEHALL,40.3353,-79.9758,40.3353,-79.9758,"The public reported trees down.","Severe thunderstorms developed along a slow moving cold front from eastern Ohio, to northern West Virginia and western Pennsylvania. Heavy rainfall from a few storms also produced isolated flash flooding.",326
400611,ALLEGHENY CO.,RIVERTON,07/18/2012,1335,Thunderstorm Wind,50.00, ,0,0,35000,0,PA,EST-5,EG,66779,C,3,PBZ,0,0,Emergency Manager, , , ,1,SE,1,SE,RIVERTON,40.34,-79.84,40.34,-79.84,"Emergency management reported trees down.","Severe thunderstorms developed along a slow moving cold front from eastern Ohio, to northern West Virginia and western Pennsylvania. Heavy rainfall from a few storms also produced isolated flash flooding.",327
401956,ALLEGHENY CO.,BRENTWOOD,07/20/2012,1305,Flash Flood, , ,0,0,35000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,SW,1,SW,BRENTWOOD,40.3634,-79.9812,40.3621,-79.9842,"Emergency management reported SR 51 near Whitehall was flooded with a vehicle floating.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",328
401962,ALLEGHENY CO.,PLEASANT HILLS,07/20/2012,1310,Flash Flood, , ,0,0,25000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,ESE,0,ESE,PLEASANT HILLS,40.3287,-79.9457,40.3286,-79.9457,"Emergency management reported SR 51 at East Bruceton Road closed due to flash flooding.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",329
402484,ALLEGHENY CO.,OAKDALE,07/20/2012,1320,Flash Flood, , ,0,0,25000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Law Enforcement,Heavy Rain, , ,1,NW,1,SE,FAYETTEVILLE,40.4166,-80.1966,40.4155,-80.2016,"Law enforcement reported Oakdale Road closed due to flash flooding.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",330
402486,ALLEGHENY CO.,CLIFF MINE,07/20/2012,1320,Flash Flood, , ,0,0,25000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,WNW,0,WNW,CLIFF MINE,40.4532,-80.2085,40.4521,-80.2047,"Law enforcement reported Cliff Mine Road and Mahoney Road closed due to flash flooding.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",331
401983,ALLEGHENY CO.,RIVERTON,07/20/2012,1324,Flash Flood, , ,0,0,10000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Public,Heavy Rain, , ,1,S,1,S,RIVERTON,40.3399,-79.8507,40.338,-79.851,"The public reported flash flooding on roadways.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",332
401985,ALLEGHENY CO.,BRENTWOOD,07/20/2012,1326,Flash Flood, , ,0,0,5000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Public,Heavy Rain, , ,1,WSW,1,WNW,WHITEHALL,40.36,-79.99,40.3578,-79.9886,"The public reported creeks out of their banks flooding roadways.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",333
401990,ALLEGHENY CO.,WILLOCK,07/20/2012,1331,Flash Flood, , ,0,0,15000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,NNW,1,NNW,WILLOCK,40.3582,-79.9549,40.3571,-79.9549,"Emergency management reported creeks out of their banks and flooding streets.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",334
401993,ALLEGHENY CO.,PLEASANT HILLS,07/20/2012,1405,Flash Flood, , ,0,0,15000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,ESE,1,W,WILSON,40.3241,-79.9279,40.3232,-79.9253,"Emergency management reported Coal Valley Road at Clairton Road closed due to flash flooding.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",335
401996,ALLEGHENY CO.,RIVERTON,07/20/2012,1406,Flash Flood, , ,0,0,25000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,ENE,1,ENE,RIVERTON,40.3576,-79.8255,40.3569,-79.8309,"Emergency management reported flash flooding on E 5th Street.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",336
401997,ALLEGHENY CO.,DORMONT,07/20/2012,1407,Flash Flood, , ,0,0,25000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,2,E,2,ESE,DORMONT,40.4,-79.99,40.3939,-79.9925,"Emergency management reported SR 51 and Brownsville Road is completely shut down by flooding.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",337
401999,ALLEGHENY CO.,DRAVOSBURG,07/20/2012,1408,Flash Flood, , ,0,0,15000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,E,1,ESE,DRAVOSBURG,40.3482,-79.8856,40.3474,-79.8867,"Emergency management reported flash flooding in Dravosburg on SR 837.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",338
402001,ALLEGHENY CO.,CLAIRTON,07/20/2012,1414,Flash Flood, , ,0,0,25000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,0,SSE,1,SSE,CLAIRTON,40.2932,-79.8974,40.2927,-79.8977,"Emergency management reported Worthington Ave clsoed due to flash flooding.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",339
402004,ALLEGHENY CO.,NOBLESTOWN,07/20/2012,1419,Flash Flood, , ,0,0,15000,0,PA,EST-5, ,66990,C,3,PBZ,0,0,Emergency Manager,Heavy Rain, , ,1,SE,1,SSE,NOBLESTOWN,40.3689,-80.1881,40.3689,-80.1903,"Emergency management reported flash flooding on Oakdale Road.","Slow moving thunderstorms produced flash flooding mainly across Pittsburgh and Allegheny county.",340
