EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
730401,SOUTHERN ERIE (ZONE), ,12/29/2017,1100,Lake-Effect Snow, , ,0,0,200000,0,PA,EST-5, ,121999,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An area of weak low pressure over the northern Great Lakes at daybreak on December 29th moved southeast and eventually passed to the north of Lake Erie during the early morning hours of the 30th. Snow associated with the low developed around midday on the 29th and transitioned completely to lake effect by early on the 30th as cold northwest winds behind the low interacted with Lake Erie. The transition began first along the immediate lakeshore areas during the evening of the 29th. The snow showers continued to intensify and shifted further onshore during the predawn hours of the 30th with moderate to heavy snow reported during the daylight hours of the 30th over about the northern half of the county. Visibilities much of that time were under one half mile and sometimes less than a quarter of a mile. Snowfall rates of 1 to 2 inches per hour occurred. The snow showers tapered to flurries by early evening. Northwest winds gusted to as much as 30 mph on the 30th causing considerable blowing and drifting. Much of Erie County saw a foot or more of snow during this event, most of it on the 30th. A peak total of 19.1 inches was reported at Harborcreek with 18.2 inches at Erie International Airport on the 29th and 30th. Other totals included: 17.5 inches at Colt Station; 15.5 inches in Erie; 15.4 inches at Lake City; 15.0 inches in Greene Township; 14.0 inches at North East and 13.4 inches in Millcreek. Travel was hampered by this event and many accidents were reported.","An area of weak low pressure over the northern Great Lakes at daybreak on December 29th moved southeast and eventually passed to the north of Lake Erie during the early morning hours of the 30th.  Snow associated with the low developed around midday on the 29th and transitioned completely to lake effect by early on the 30th as cold northwest winds behind the low interacted with Lake Erie.  The transition began first along the immediate lakeshore areas during the evening of the 29th.  The snow showers continued to intensify and shifted further onshore during the predawn hours of the 30th with moderate to heavy snow reported during the daylight hours of the 30th over about the northern half of the county.  Visibilities much of that time were under one half mile and sometimes less than a quarter of a mile.  Snowfall rates of 1 to 2 inches per hour occurred.  The snow showers tapered to flurries by early evening.  Northwest winds gusted to as much as 30 mph on the 30th causing considerable blowing and drifting.  Much of Erie County saw a foot or more of snow during this event, most of it on the 30th.  A peak total of 19.1 inches was reported at Harborcreek with 18.2 inches at Erie International Airport on the 29th and 30th.  Other totals included: 17.5 inches at Colt Station; 15.5 inches in Erie; 15.4 inches at Lake City; 15.0 inches in Greene Township; 14.0 inches at North East and 13.4 inches in Millcreek.  Travel was hampered by this event and many accidents were reported.",71
733076,SOUTHERN ERIE (ZONE), ,01/03/2018,1000,Lake-Effect Snow, , ,0,0,100000,0,PA,EST-5, ,122438,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the late evening hours of January 3rd. The snow showers picked up in intensity during the early morning hours of the 4th. Periods of moderate to heavy snow then continued into the 5th. The worst of the snow was during the afternoon and evening of the 4th when visibilities were less than a half mile at times with snowfall rates greater than an inch per hour. The intensity and coverage of the snow showers diminished on the 5th with the snow ending completely by early evening. Northwest winds gusted to as much as 25 mph during this event causing much blowing and drifting. Some locations saw more than a foot of snow with most of it falling on the 4th. In Erie County the heaviest snow fell inland from Lake Erie with a peak total of 13.0 inches at Edinboro.  Some accidents were reported during this event.","Cold northwest winds blowing across Lake Erie caused lake effect snow showers to develop during the late evening hours of January 3rd.  The snow showers picked up in intensity during the early morning hours of the 4th.  Periods of moderate to heavy snow then continued into the 5th.  The worst of the snow was during the afternoon and evening of the 4th when visibilities were less than a half mile at times with snowfall rates greater than an inch per hour. The intensity and coverage of the snow showers diminished on the 5th with the snow ending completely by early evening.  Northwest winds gusted to as much as 25 mph during this event causing much blowing and drifting.   Some locations saw more than a foot of snow with most of it falling on the 4th.  In Erie County the heaviest snow fell inland from Lake Erie with a peak total of 13.0 inches at Edinboro.  In Crawford County, most of the snow fell across the northern third to half of the county.  A peak total of 18.7 inches was measured just south of the Erie County line near Drakes Mill.  Other totals from Crawford County included 14.0 inches west of Meadville and 11.9 inches near Cambridge Springs.  Some accidents were reported during this event.",72
733279,NORTHERN ERIE (ZONE), ,01/12/2018,1400,Winter Storm, , ,0,0,150000,0,PA,EST-5, ,122465,Z,1,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"A cold front moved across the upper Ohio Valley early on January 12th. A wave of low pressure developed along the front and moved northeast across eastern Ohio and into northwestern Pennsylvania. Cold air moved into the area behind the low causing rain to change to mixed precipitation. This transition began during the early to middle part of the afternoon. In most locations the rain first mixed with snow before transitioning to a period of freezing rain. At most locations, the freezing rain lasted two to three hours with around a tenth of an inch of ice accumulation reported. The freezing rain quickly transitioned to snow as the sun went down and temperatures turned even colder. Light to moderate snow then continued through the evening hours of the 12th and early morning hours of the 13th before ending just before sunrise. The snow was enhanced by Lake Erie late in the event. Snowfall totals of 5 to 7 inches were common across Erie and Crawford Counties. The combination of freezing rain and snow created difficult driving conditions although the impact was lessened by the fact that most of the snow fell after the evening commute ended and before the morning commute on the 13th. Peak winds during this event were between 30 and 35 mph from the north. Winds lessened during the evening but blowing and drifting snow was reported. In Erie County a peak snowfall total of 8.0 inches was measured in Greene Township with 7.9 inches in Erie and 7.0 inches at McKean. Other reports from Erie County included: 6.6 inches at Union City; 6.3 inches at Wattsburg and 5.5 inches at Girard. 4.0 inches of snow was measured at Erie International Airport. Many accidents were reported.","A cold front moved across the upper Ohio Valley early on January 12th. A wave of low pressure developed along the front and moved northeast across eastern Ohio and into northwestern Pennsylvania.  Cold air moved into the area behind the low causing rain to change to mixed precipitation. This transition began during the early to middle part of the afternoon. In most locations the rain first mixed with snow before transitioning to a period of freezing rain. At most locations, the freezing rain lasted two to three hours with around a tenth of an inch of ice accumulation reported. The freezing rain quickly transitioned to snow as the sun went down and temperatures turned even colder. Light to moderate snow then continued through the evening hours of the 12th and early morning hours of the 13th before ending just before sunrise. The snow was enhanced by Lake Erie late in the event.  Snowfall totals of 5 to 7 inches were common across Erie and Crawford Counties. The combination of freezing rain and snow created difficult driving conditions although the impact was lessened by the fact that most of the snow fell after the evening commute ended and before the morning commute on the 13th. Peak winds during this event were between 30 and 35 mph  from the north. Winds lessened during the evening but blowing and drifting snow was reported.  In Erie County a peak snowfall total of 8.0 inches was measured in Greene Township with 7.9 inches in Erie and 7.0 inches at McKean.  Other reports from Erie County included: 6.6 inches at Union City; 6.3 inches at Wattsburg and 5.5 inches at Girard.  4.0 inches of snow was measured at Erie International Airport.  In Crawford County a peak snow total of 7.5 inches was reported near Meadville with 6.5 inches near Canadohta Lake. Many accidents were reported.",73
733280,SOUTHERN ERIE (ZONE), ,01/12/2018,1400,Winter Storm, , ,0,0,100000,0,PA,EST-5, ,122465,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"A cold front moved across the upper Ohio Valley early on January 12th. A wave of low pressure developed along the front and moved northeast across eastern Ohio and into northwestern Pennsylvania. Cold air moved into the area behind the low causing rain to change to mixed precipitation. This transition began during the early to middle part of the afternoon. In most locations the rain first mixed with snow before transitioning to a period of freezing rain. At most locations, the freezing rain lasted two to three hours with around a tenth of an inch of ice accumulation reported. The freezing rain quickly transitioned to snow as the sun went down and temperatures turned even colder. Light to moderate snow then continued through the evening hours of the 12th and early morning hours of the 13th before ending just before sunrise. The snow was enhanced by Lake Erie late in the event. Snowfall totals of 5 to 7 inches were common across Erie and Crawford Counties. The combination of freezing rain and snow created difficult driving conditions although the impact was lessened by the fact that most of the snow fell after the evening commute ended and before the morning commute on the 13th. Peak winds during this event were between 30 and 35 mph from the north. Winds lessened during the evening but blowing and drifting snow was reported. In Erie County a peak snowfall total of 8.0 inches was measured in Greene Township with 7.9 inches in Erie and 7.0 inches at McKean. Other reports from Erie County included: 6.6 inches at Union City; 6.3 inches at Wattsburg and 5.5 inches at Girard. 4.0 inches of snow was measured at Erie International Airport. Many accidents were reported.","A cold front moved across the upper Ohio Valley early on January 12th. A wave of low pressure developed along the front and moved northeast across eastern Ohio and into northwestern Pennsylvania.  Cold air moved into the area behind the low causing rain to change to mixed precipitation. This transition began during the early to middle part of the afternoon. In most locations the rain first mixed with snow before transitioning to a period of freezing rain. At most locations, the freezing rain lasted two to three hours with around a tenth of an inch of ice accumulation reported. The freezing rain quickly transitioned to snow as the sun went down and temperatures turned even colder. Light to moderate snow then continued through the evening hours of the 12th and early morning hours of the 13th before ending just before sunrise. The snow was enhanced by Lake Erie late in the event.  Snowfall totals of 5 to 7 inches were common across Erie and Crawford Counties. The combination of freezing rain and snow created difficult driving conditions although the impact was lessened by the fact that most of the snow fell after the evening commute ended and before the morning commute on the 13th. Peak winds during this event were between 30 and 35 mph  from the north. Winds lessened during the evening but blowing and drifting snow was reported.  In Erie County a peak snowfall total of 8.0 inches was measured in Greene Township with 7.9 inches in Erie and 7.0 inches at McKean.  Other reports from Erie County included: 6.6 inches at Union City; 6.3 inches at Wattsburg and 5.5 inches at Girard.  4.0 inches of snow was measured at Erie International Airport.  In Crawford County a peak snow total of 7.5 inches was reported near Meadville with 6.5 inches near Canadohta Lake. Many accidents were reported.",74
733329,SOUTHERN ERIE (ZONE), ,01/29/2018,1600,Winter Storm, , ,0,0,150000,0,PA,EST-5, ,122473,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An upper trough moved east across the upper Ohio Valley on January 29th. A large area of snow associated with this feature moved across the region. The snow reached northwestern Pennsylvania late in the afternoon. The snow intensified during the evening commute with visibilities at times under a half mile. Snowfall rates exceed an inch per hour causing significant travel problems. The snow quickly transitioned to lake effect snow during the evening as winds behind the low became northwest to north-northwest. Lake effect snow showers then continued through the early morning hours. Some of the snow was heavy with visibilities less than a half mile at times and snowfall rates in excess of an inch per hour. Most of the snow showers dissipated by daybreak on the 30th. After a brief lull the snow showers picked up again during the afternoon hours before finally ending for good early in the evening. Accumulations of greater than 6 inches were common across inland Erie County with most of the snow falling during the late evening hours of the 29th and early morning hours of the 30th. In Erie County, a peak total of 13.0 inches was reported at Colt Station. Other totals from across inland Erie County included: 10.0 inches south of North East; 8.0 inches in Greene Township; 8.0 inches in McKean and 7.0 inches in Edinboro. Winds gusted to as much as 30 mph during this event causing a lot of blowing and drifting. Many accidents were reported. Some school districts closed or had delayed starts on the 30th.","An upper trough moved east across the upper Ohio Valley on January 29th. A large area of snow associated with this feature moved across the region. The snow reached northwestern Pennsylvania late in the afternoon. The snow intensified during the evening commute with visibilities at times under a half mile. Snowfall rates exceed an inch per hour causing significant travel problems. The snow quickly transitioned to lake effect snow during the evening as winds behind the low became northwest to north-northwest.  Lake effect snow showers then continued through the early morning hours.  Some of the snow was heavy with visibilities less than a half mile at times and snowfall rates in excess of an inch per hour.  Most of the snow showers dissipated by daybreak on the 30th.  After a brief lull the snow showers picked up again during the afternoon hours before finally ending for good early in the evening.  Accumulations of greater than 6 inches were common across inland Erie County with most of the snow falling during the late evening hours of the 29th and early morning hours of the 30th.  In Erie County, a peak total of 13.0 inches was reported at Colt Station. Other totals from across inland Erie County included:  10.0 inches south of North East; 8.0 inches in Greene Township; 8.0 inches in McKean and 7.0 inches in Edinboro. Winds gusted to as much as 30 mph during this event causing a lot of blowing and drifting. Many accidents were reported. Some school districts closed or had delayed starts on the 30th.",75
745579,NORTHERN ERIE (ZONE), ,03/01/2018,1800,Winter Storm, , ,0,0,150000,0,PA,EST-5, ,124240,Z,1,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An area of deepening low pressure moved up the Ohio Valley on March 1st. The low moved across the southeastern corner of Ohio during the afternoon hours. A large area of precipitation fell to the north of the low track. The precipitation initially began as rain but changed to snow during the early evening hours as cold air filtered into the region on the backside of the low. This transition occurred around 6 pm near Lake Erie and between 8 and 9 pm at the southeastern corner of Crawford County. Light to moderate snow then continued for the rest of the night. The heaviest snow fell during the late evening and early morning hours with visibilities a half mile or less. Winds gusted to more than 45 mph during the event. Peak gusts occurred late in the evening and included 54 mph at Erie International Airport and 45 mph at the Meadville Airport in Crawford County. The snow tapered to flurries in the Erie area shortly before daybreak and ended in eastern Erie and Crawford Counties by 9 am on the 2nd. Wind gusts dropped off quickly after midnight on the 2nd and by daybreak were no more than 20 mph. Accumulations of 6 to 10 inches of snow were common across Erie and Crawford Counties. The strong winds caused a lot of blowing and drifting and made driving difficult. Scattered power outages were also reported from the strong winds. In Erie County peak totals of 12 inches were reported south of North East, in Harbor Creek and also just southeast of the City of Erie. Officially, 11.2 inches of snow was measured at Erie International Airport. Other totals from Erie County included: 11.5 inches at McKean; 9.5 inches at Wattsburg; 9.0 inches at Edinboro; 9.0 inches in North East; 7.6 inches at Union City with 7.5 inches at Corry. Many accidents were reported.","An area of deepening low pressure moved up the Ohio Valley on March 1st. The low moved across the southeastern corner of Ohio during the afternoon hours. A large area of precipitation fell to the north of the low track. The precipitation initially began as rain but changed to snow during the early evening hours as cold air filtered into the region on the backside of the low. This transition occurred around 6 pm near Lake Erie and between 8 and 9 pm at the southeastern corner of Crawford County.  Light to moderate snow then continued for the rest of the night. The heaviest snow fell during the late evening and early morning hours with visibilities a half mile or less.  Winds gusted to more than 45 mph during the event.  Peak gusts occurred late in the evening and included 54 mph at Erie International Airport and 45 mph at the Meadville Airport in Crawford County.  The snow tapered to flurries in the Erie area shortly before daybreak and ended in eastern Erie and Crawford Counties by 9 am on the 2nd.   Wind gusts dropped off quickly after midnight on the 2nd and by daybreak were no more than 20 mph. Accumulations of 6 to 10 inches of snow were common across Erie and Crawford Counties.  The strong winds caused a lot of blowing and drifting and made driving difficult. Scattered power outages were also reported from the strong winds. In Erie County peak totals of 12 inches were reported south of North East, in Harbor Creek and also just southeast of the City of Erie.  Officially, 11.2 inches of snow was measured at Erie International Airport.  Other totals from Erie County included: 11.5 inches at McKean; 9.5 inches at Wattsburg; 9.0 inches at Edinboro; 9.0 inches in North East; 7.6 inches at Union City with 7.5 inches at Corry.  In Crawford County a peak total of 9.0 inches was reported west of Meadville.  Other totals from Crawford County included 8.2 inches in Meadville and 6.5 inches at Drakes Mill. Many accidents were reported.",76
745580,SOUTHERN ERIE (ZONE), ,03/01/2018,1800,Winter Storm, , ,0,0,150000,0,PA,EST-5, ,124240,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An area of deepening low pressure moved up the Ohio Valley on March 1st. The low moved across the southeastern corner of Ohio during the afternoon hours. A large area of precipitation fell to the north of the low track. The precipitation initially began as rain but changed to snow during the early evening hours as cold air filtered into the region on the backside of the low. This transition occurred around 6 pm near Lake Erie and between 8 and 9 pm at the southeastern corner of Crawford County. Light to moderate snow then continued for the rest of the night. The heaviest snow fell during the late evening and early morning hours with visibilities a half mile or less. Winds gusted to more than 45 mph during the event. Peak gusts occurred late in the evening and included 54 mph at Erie International Airport and 45 mph at the Meadville Airport in Crawford County. The snow tapered to flurries in the Erie area shortly before daybreak and ended in eastern Erie and Crawford Counties by 9 am on the 2nd. Wind gusts dropped off quickly after midnight on the 2nd and by daybreak were no more than 20 mph. Accumulations of 6 to 10 inches of snow were common across Erie and Crawford Counties. The strong winds caused a lot of blowing and drifting and made driving difficult. Scattered power outages were also reported from the strong winds. In Erie County peak totals of 12 inches were reported south of North East, in Harbor Creek and also just southeast of the City of Erie. Officially, 11.2 inches of snow was measured at Erie International Airport. Other totals from Erie County included: 11.5 inches at McKean; 9.5 inches at Wattsburg; 9.0 inches at Edinboro; 9.0 inches in North East; 7.6 inches at Union City with 7.5 inches at Corry.  Many accidents were reported.","An area of deepening low pressure moved up the Ohio Valley on March 1st. The low moved across the southeastern corner of Ohio during the afternoon hours. A large area of precipitation fell to the north of the low track. The precipitation initially began as rain but changed to snow during the early evening hours as cold air filtered into the region on the backside of the low. This transition occurred around 6 pm near Lake Erie and between 8 and 9 pm at the southeastern corner of Crawford County.  Light to moderate snow then continued for the rest of the night. The heaviest snow fell during the late evening and early morning hours with visibilities a half mile or less.  Winds gusted to more than 45 mph during the event.  Peak gusts occurred late in the evening and included 54 mph at Erie International Airport and 45 mph at the Meadville Airport in Crawford County.  The snow tapered to flurries in the Erie area shortly before daybreak and ended in eastern Erie and Crawford Counties by 9 am on the 2nd.   Wind gusts dropped off quickly after midnight on the 2nd and by daybreak were no more than 20 mph. Accumulations of 6 to 10 inches of snow were common across Erie and Crawford Counties.  The strong winds caused a lot of blowing and drifting and made driving difficult. Scattered power outages were also reported from the strong winds. In Erie County peak totals of 12 inches were reported south of North East, in Harbor Creek and also just southeast of the City of Erie.  Officially, 11.2 inches of snow was measured at Erie International Airport.  Other totals from Erie County included: 11.5 inches at McKean; 9.5 inches at Wattsburg; 9.0 inches at Edinboro; 9.0 inches in North East; 7.6 inches at Union City with 7.5 inches at Corry.  In Crawford County a peak total of 9.0 inches was reported west of Meadville.  Other totals from Crawford County included 8.2 inches in Meadville and 6.5 inches at Drakes Mill. Many accidents were reported.",77
746423,NORTHERN ERIE (ZONE), ,03/08/2018,1200,Lake-Effect Snow, , ,0,0,150000,0,PA,EST-5, ,124405,Z,1,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An area of low pressure moved across the Upper Ohio Valley early on March 7th. The low quickly shifted off the East Coast and the slowly drifted east on the 8th. Moisture wrapping around this low pressure system caused lake effect snow bands to develop over northwestern Pennsylvania by midday on the 8th. The snow showers quickly intensified and moderate to heavy snow was reported much of the afternoon and evening of the 8th. The snow showers briefly tapered off during the early morning hours of the 9th. Snow showers redeveloped during the daylight hours on the 9th with moderate snow reported at times. The snow finally tapered off for good during the evening of the 9th. Westerly winds accompanied the snow and gusted to more than 20 mph at times. This caused some blowing and drifting and reduced visibilities to less than a quarter mile with the heaviest snow bands. Accumulations of 8 inches or more occurred across much of Erie and Crawford Counties. In Erie County a peak total of 15.6 inches was measured at Erie International Airport with 14.0 inches just southeast of Erie. Other reports from Erie County included: 12.6 inches east of Edinboro; 9.6 inches at McKean; 9.0 inches south of North East; 8.2 inches in Amity Township and 7.5 inches at Corry.  Many accidents were reported.","An area of low pressure moved across the Upper Ohio Valley early on March 7th. The low quickly shifted off the East Coast and the slowly drifted east on the 8th. Moisture wrapping around this low pressure system caused lake effect snow bands to develop over northwestern Pennsylvania by midday on the 8th. The snow showers quickly intensified and moderate to heavy snow was reported much of the afternoon and evening of the 8th. The snow showers briefly tapered off during the early morning hours of the 9th. Snow showers redeveloped during the daylight hours on the 9th with moderate snow reported at times. The snow finally tapered off for good during the evening of the 9th. Westerly winds accompanied the snow and gusted to more than 20 mph at times. This caused some blowing and drifting and reduced visibilities to less than a quarter mile with the heaviest snow bands. Accumulations of 8 inches or more occurred across much of Erie and Crawford Counties.  In Erie County a peak total of 15.6 inches was measured at Erie International Airport with 14.0 inches just southeast of Erie. Other reports from Erie County included:  12.6 inches east of Edinboro; 10.0 inches in Summit Township; 9.6 inches at McKean; 9.0 inches south of North East; 8.2 inches in Amity Township and 7.5 inches at Corry.  In Crawford County a peak total of 12.2 inches was measured in Cambridge Springs with 9.5 inches southwest of Meadville.  Many accidents were reported.",78
746425,SOUTHERN ERIE (ZONE), ,03/08/2018,1200,Lake-Effect Snow, , ,0,0,0,0,PA,EST-5, ,124405,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"An area of low pressure moved across the Upper Ohio Valley early on March 7th. The low quickly shifted off the East Coast and the slowly drifted east on the 8th. Moisture wrapping around this low pressure system caused lake effect snow bands to develop over northwestern Pennsylvania by midday on the 8th. The snow showers quickly intensified and moderate to heavy snow was reported much of the afternoon and evening of the 8th. The snow showers briefly tapered off during the early morning hours of the 9th. Snow showers redeveloped during the daylight hours on the 9th with moderate snow reported at times. The snow finally tapered off for good during the evening of the 9th. Westerly winds accompanied the snow and gusted to more than 20 mph at times. This caused some blowing and drifting and reduced visibilities to less than a quarter mile with the heaviest snow bands. Accumulations of 8 inches or more occurred across much of Erie and Crawford Counties. In Erie County a peak total of 15.6 inches was measured at Erie International Airport with 14.0 inches just southeast of Erie. Other reports from Erie County included: 12.6 inches east of Edinboro; 9.6 inches at McKean; 9.0 inches south of North East; 8.2 inches in Amity Township and 7.5 inches at Corry. Many accidents were reported.","An area of low pressure moved across the Upper Ohio Valley early on March 7th. The low quickly shifted off the East Coast and the slowly drifted east on the 8th. Moisture wrapping around this low pressure system caused lake effect snow bands to develop over northwestern Pennsylvania by midday on the 8th. The snow showers quickly intensified and moderate to heavy snow was reported much of the afternoon and evening of the 8th. The snow showers briefly tapered off during the early morning hours of the 9th. Snow showers redeveloped during the daylight hours on the 9th with moderate snow reported at times. The snow finally tapered off for good during the evening of the 9th. Westerly winds accompanied the snow and gusted to more than 20 mph at times. This caused some blowing and drifting and reduced visibilities to less than a quarter mile with the heaviest snow bands. Accumulations of 8 inches or more occurred across much of Erie and Crawford Counties.  In Erie County a peak total of 15.6 inches was measured at Erie International Airport with 14.0 inches just southeast of Erie. Other reports from Erie County included:  12.6 inches east of Edinboro; 10.0 inches in Summit Township; 9.6 inches at McKean; 9.0 inches south of North East; 8.2 inches in Amity Township and 7.5 inches at Corry.  In Crawford County a peak total of 12.2 inches was measured in Cambridge Springs with 9.5 inches southwest of Meadville.  Many accidents were reported.",79
746570,SOUTHERN ERIE (ZONE), ,03/14/2018,0,Lake-Effect Snow, , ,0,0,200000,0,PA,EST-5, ,124420,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Deep low pressure off the coast of Nova Scotia maintained a cold west to northwest flow across the eastern Great Lakes. Lake effect snow bands developed downwind of Lake Erie late on March 13th. The snow showers picked up in intensity and coverage during the early morning hours of the 14th. By daybreak, bands of moderate to heavy snow were over both Erie and Crawford Counties. Visibilities at times were as low as a quarter mile. The snow showers began to decrease after midday and tapered to flurries by late afternoon. Westerly winds gusted to as much as 30 mph during this event causing much blowing and drifting. Snowfall totals exceeded 10 inches over portions of inland Erie and northern Crawford Counties. In Erie County, a peak total of 19.5 inches was reported in Amity Township. Other totals from Erie County included: 15.0 inches at Edinboro; 14.5 inches at Union City, 11.5 inches at McKean; 10.5 inches at Corry; 10.0 inches in Summit Township and 9.0 inches southeast of Erie. Many accidents were reported.","Deep low pressure off the coast of Nova Scotia maintained a cold west to northwest flow across the eastern Great Lakes.   Lake effect snow bands developed downwind of Lake Erie late on March 13th.  The snow showers picked up in intensity and coverage during the early morning hours of the 14th.   By daybreak, bands of moderate to heavy snow were over both Erie and Crawford Counties.  Visibilities at times were as low as a quarter mile.  The snow showers began to decrease after midday and tapered to flurries by late afternoon.  Westerly winds gusted to as much as 30 mph during this event causing much blowing and drifting.   Snowfall totals exceeded 10 inches over portions of inland Erie and northern Crawford Counties.   In Erie County, a peak total of 19.5 inches was reported in Amity Township.  Other totals from Erie County included: 15.0 inches at Edinboro; 14.5 inches at Union City, 11.5 inches at McKean; 10.5 inches at Corry; 10.0 inches in Summit Township and 9.0 inches southeast of Erie.  In Crawford County the peak total was 15.7 inches at Cambridge Springs with 12.0 inches west of Meadville and 8.5 inches at Drakes Mills.   Many accidents were reported.",80
750949,NORTHERN ERIE (ZONE), ,04/04/2018,1300,High Wind,50.00, ,0,0,200000,0,PA,EST-5,EG,125214,Z,1,CLE,0,0,Emergency Manager, , , , , , , , , , , , ,"High winds downed several trees, large limbs and power lines across Millcreek Township.   The high winds also caused flooding on Presque Isle forcing roads to be closed.  A semi truck was blown over on Interstate 90 near Erie.","An area of deep low pressure over southern Illinois early in the afternoon of April 3rd moved quickly northeast and crossed Lake Erie during the evening hours. The low continued to deepen and eventually passed to the north of daybreak just before daybreak on the 4th. Northwest winds on the back side of the low gradually increased during the morning hours of the 4th and peaked around midday most areas. Gusts in excess of 60 mph were reported at a couple light houses along the south shore of Lake Erie. Wind gusts decreased further inland. Trees, large limbs and power lines were reported down near the lake shore.  The high winds caused flooding on Presque Isle.  Roads were underwater in places and had to be closed.",81
750954,SOUTHERN ERIE (ZONE), ,04/17/2018,0,Lake-Effect Snow, , ,0,0,50000,0,PA,EST-5, ,125216,Z,2,CLE,0,0,Trained Spotter, , , , , , , , , , , , ,"Unseasonably cold northwest winds blowing off of Lake Erie caused lake effect snow to develop early on April 17th. The snow showers gradually increased in intensity and by daybreak 1 to 2 inches of accumulation had been reported in some areas. Periods of moderate to heavy snow were reported in Erie County during the morning hours. The snow began to taper off during the afternoon and by early evening only scattered flurries remained. Accumulations of greater than 6 inches were reported south of Interstate 90. Snow spotters south of North East and to the southeast of Erie reported 7 inches of snow. Westerly winds gusted to as much as 30 mph during this event causing blowing and drifting. Accidents were reported.","Unseasonably cold northwest winds blowing off of Lake Erie caused lake effect snow to develop early on April 17th.  The snow showers gradually increased in intensity and by daybreak 1 to 2 inches of accumulation had been reported in some areas.  Periods of moderate to heavy snow were reported in Erie County during the morning hours.  The snow began to taper off during the afternoon and by early evening only scattered flurries remained.  Accumulations of greater than 6 inches were reported south of Interstate 90.  Snow spotters south of North East and to the southeast of Erie reported 7 inches of snow.  Westerly winds gusted to as much as 30 mph during this event causing blowing and drifting.  Accidents were reported.",82
756206,ERIE CO.,WESLEYVILLE,05/04/2018,1415,Thunderstorm Wind,50.00, ,0,0,2000,0,PA,EST-5,EG,126143,C,49,CLE,0,0,Law Enforcement, , , ,2,SSW,2,SSW,WESLEYVILLE,42.1075,-80.008,42.1075,-80.008,"Thunderstorm winds downed a tree on the railroad tracks near the intersection of Norcross and Martin Roads.","A cold front marched across northwestern Pennsylvania during the afternoon of May 4th. A line of thunderstorms developed in advance of the front and caused some damage. A severe thunderstorm watch box was in effect during the time of the storms.",83
773184,ERIE CO.,EDINBORO,07/26/2018,1814,Thunderstorm Wind,50.00, ,0,0,5000,0,PA,EST-5,EG,128939,C,49,CLE,0,0,Broadcast Media, , , ,0,N,0,N,EDINBORO,41.87,-80.13,41.87,-80.13,"Thunderstorm winds downed some trees in the Edinboro area.","A cold front swept east across the Upper Ohio Valley on July 26th causing a line of thunderstorms to develop. Some storm damage was reported in Erie and Crawford Counties.",84
778487,ERIE CO.,ALBION,09/03/2018,1550,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,129952,C,49,CLE,0,0,Broadcast Media, , , ,2,SW,2,SW,ALBION,41.8795,-80.4075,41.8795,-80.4075,"Thunderstorms winds downed a tree and several large limbs southwest of Albion along Carter Road.","A cold front moved across the region on September 3rd causing scattered showers and thunderstorms to form.  A couple of thunderstorms became severe and produced some minor damage.",85
778486,ERIE CO.,EDINBORO,09/03/2018,1623,Thunderstorm Wind,50.00, ,0,0,1000,0,PA,EST-5,EG,129952,C,49,CLE,0,0,Law Enforcement, , , ,0,N,0,N,EDINBORO,41.87,-80.13,41.87,-80.13,"Thunderstorm winds downed a tree.","A cold front moved across the region on September 3rd causing scattered showers and thunderstorms to form.  A couple of thunderstorms became severe and produced some minor damage.",86
